customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,profit
1090,06 Heffernan Junction,4074.0,QLD,Australia,7.0,Lorettalorna,,Female,15.0,1975-07-15,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,17.0,1529.0100000000002
2449,6 Morningstar Way,2165.0,NSW,Australia,7.0,Oates,Broadberrie,Male,54.0,1982-06-01,Tax Accountant,,Affluent Customer,N,No,8.0,4455.630000000001
1581,70416 Becker Court,2099.0,NSW,Australia,10.0,Melessa,Delyth,Female,26.0,1974-04-13,Recruiter,Argiculture,Mass Customer,N,No,13.0,2944.09
2118,0899 Judy Pass,3072.0,VIC,Australia,10.0,Ulrick,Calyton,Male,29.0,1978-07-22,Developer III,,High Net Worth,N,No,7.0,2385.0700000000006
3333,6933 Leroy Parkway,4209.0,QLD,Australia,4.0,Celinda,Asher,Female,30.0,1979-05-08,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0,1911.079999999999
3067,23384 Kings Drive,2261.0,NSW,Australia,9.0,Veronique,Wash,Female,8.0,1991-01-13,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9.0,3575.8999999999996
1283,4081 Veith Lane,4306.0,QLD,Australia,4.0,Tory,Minnette,Female,43.0,1994-08-23,Clinical Specialist,Health,Mass Customer,N,No,1.0,1012.0999999999999
606,3785 Dapin Drive,2036.0,NSW,Australia,6.0,Filia,Rosson,Female,62.0,1989-07-16,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2.0,2488.5299999999993
2252,29180 American Ash Circle,2560.0,NSW,Australia,9.0,Darcey,Annis,U,31.0,,Teacher,IT,High Net Worth,N,Yes,,1866.8400000000006
354,5337 Dennis Pass,2170.0,NSW,Australia,9.0,Mavra,Donavan,Female,87.0,1980-11-26,Legal Assistant,Property,Mass Customer,N,No,9.0,3101.7199999999984
325,19507 Red Cloud Park,3338.0,VIC,Australia,4.0,Anthia,Ghilardini,Female,98.0,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,6298.25
2990,5 Shelley Pass,2763.0,NSW,Australia,8.0,Brice,Martinuzzi,Male,65.0,1978-03-16,GIS Technical Architect,Argiculture,High Net Worth,N,No,8.0,2584.6899999999996
2559,65 Waxwing Drive,2121.0,NSW,Australia,11.0,Fulvia,Bernini,Female,7.0,1969-06-21,Assistant Media Planner,Entertainment,High Net Worth,N,No,8.0,3096.01
2629,1945 Loomis Alley,2871.0,NSW,Australia,1.0,Nomi,Bushell,Female,60.0,1976-08-13,Engineer IV,Entertainment,High Net Worth,N,No,19.0,4119.0599999999995
1660,9161 Macpherson Terrace,4680.0,QLD,Australia,2.0,Justinian,Jekyll,Male,85.0,1980-03-16,Internal Auditor,Retail,Affluent Customer,N,No,15.0,2624.3599999999997
2088,949 Marquette Avenue,3028.0,VIC,Australia,7.0,Ernie,Wankel,Male,2.0,1969-10-09,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0,2927.1499999999996
3024,7 Scoville Trail,4304.0,QLD,Australia,2.0,Franz,Craddy,Male,86.0,1959-01-08,,Health,Mass Customer,N,No,12.0,3321.76
1410,623 Talisman Way,2763.0,NSW,Australia,8.0,Althea,Macvey,Female,10.0,1997-01-22,Marketing Manager,Retail,High Net Worth,N,Yes,6.0,5597.11
2626,78019 Manley Center,2304.0,NSW,Australia,5.0,Gerome,Lawrenz,Male,42.0,1998-10-24,Account Coordinator,Property,Affluent Customer,N,Yes,4.0,2023.9499999999998
1704,39846 Springs Crossing,2154.0,NSW,Australia,10.0,Tremain,Breadon,Male,96.0,1962-10-22,Analyst Programmer,IT,High Net Worth,N,No,12.0,1678.3900000000003
1710,20415 Clyde Gallagher Parkway,2333.0,NSW,Australia,5.0,Matilde,MacKeeg,Female,49.0,1954-06-30,Health Coach IV,Health,High Net Worth,N,No,17.0,1638.52
2072,63832 Maple Wood Court,3172.0,VIC,Australia,9.0,Margie,Tillyer,Female,30.0,1960-04-20,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,4136.84
624,4744 Garrison Drive,4132.0,QLD,Australia,4.0,Winny,Girtin,Male,44.0,1976-01-13,Research Assistant II,Manufacturing,Mass Customer,N,Yes,13.0,3352.8900000000003
2454,6 Ryan Drive,2165.0,NSW,Australia,10.0,Gene,Brome,Female,81.0,1960-02-13,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,6709.7199999999975
2407,4006 Algoma Crossing,2041.0,NSW,Australia,12.0,Merrily,,Female,24.0,1959-03-30,,Financial Services,High Net Worth,N,Yes,6.0,2890.5700000000006
2707,9235 Walton Park,2095.0,NSW,Australia,11.0,Tabb,Haberjam,Male,56.0,1988-12-26,Account Coordinator,Property,High Net Worth,N,Yes,5.0,1323.2200000000003
1836,769 Banding Avenue,2151.0,NSW,Australia,10.0,Rochella,Harce,Female,54.0,1955-06-05,Research Nurse,Health,Mass Customer,N,Yes,13.0,1219.8600000000001
1278,791 Elgar Trail,4340.0,QLD,Australia,5.0,Betsy,Schruurs,Female,14.0,1998-11-15,Pharmacist,Health,Affluent Customer,N,No,2.0,721.5099999999993
164,16 Golf View Center,3020.0,VIC,Australia,6.0,Aarika,Van Vuuren,Female,55.0,1999-08-07,Senior Editor,Retail,Affluent Customer,N,Yes,1.0,786.1399999999999
1758,636 Debs Circle,3039.0,VIC,Australia,9.0,Helli,Cooksley,Female,16.0,1971-10-28,Administrative Assistant I,Argiculture,Mass Customer,N,Yes,6.0,1764.8499999999995
2052,7 Green Ridge Way,2763.0,NSW,Australia,8.0,Ganny,Sealeaf,Male,5.0,1955-11-30,,Retail,Mass Customer,N,Yes,8.0,3009.89
2285,09356 Badeau Drive,3630.0,VIC,Australia,1.0,Maritsa,Bellison,Female,71.0,1973-10-27,Quality Control Specialist,Health,High Net Worth,N,No,5.0,1796.289999999999
2617,536 Crowley Crossing,2167.0,NSW,Australia,7.0,Vanda,Donnellan,Female,79.0,1959-10-20,,Health,High Net Worth,N,No,18.0,6814.220000000001
410,84549 Jenifer Crossing,2570.0,NSW,Australia,8.0,Alicia,Townend,Female,14.0,1990-04-09,Structural Engineer,,Mass Customer,N,Yes,11.0,2177.93
143,12375 Cambridge Pass,2065.0,New South Wales,Australia,11.0,Kendall,Figg,Male,19.0,1957-09-01,Operator,Argiculture,Mass Customer,N,Yes,11.0,2474.77
23,96 Texas Plaza,3218.0,VIC,Australia,7.0,Olav,Polak,Male,43.0,1995-02-10,,,High Net Worth,N,Yes,1.0,6413.92
1775,6238 Hanover Crossing,3141.0,VIC,Australia,7.0,Kimberly,Dishmon,Female,73.0,1995-10-01,Actuary,Financial Services,Affluent Customer,N,No,3.0,2480.2999999999997
1009,495 Elmside Drive,2179.0,NSW,Australia,8.0,Nolie,Orring,Female,16.0,1957-05-09,Research Associate,Manufacturing,High Net Worth,N,Yes,13.0,2385.0099999999998
643,678 Old Gate Pass,3171.0,Victoria,Australia,9.0,Carolee,Butters,Female,48.0,1982-12-29,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10.0,2308.04
2290,7 Melrose Circle,4017.0,QLD,Australia,5.0,Myca,Standley,Male,18.0,1981-03-10,Account Executive,Manufacturing,Mass Customer,N,Yes,5.0,5235.790000000001
1347,30 Crescent Oaks Point,3564.0,VIC,Australia,2.0,Leisha,Signoret,Female,14.0,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14.0,3745.36
386,740 Calypso Drive,2100.0,NSW,Australia,10.0,Ethelyn,Pincott,Female,63.0,1990-10-27,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5.0,2415.9700000000003
892,7 Reindahl Center,2767.0,NSW,Australia,8.0,Conroy,Healy,U,22.0,,Office Assistant II,IT,Mass Customer,N,Yes,,3941.7000000000007
2607,23426 Transport Center,2218.0,NSW,Australia,10.0,Laurent,Ainslee,Male,90.0,1992-05-08,Registered Nurse,Health,Affluent Customer,N,Yes,7.0,1943.5100000000002
1089,0 Nevada Pass,2216.0,NSW,Australia,10.0,Korney,Hess,Female,90.0,1988-09-17,Product Engineer,Property,Affluent Customer,N,No,12.0,2349.289999999999
533,999 Huxley Hill,2190.0,NSW,Australia,10.0,Conny,Shearmer,Male,40.0,1981-12-14,Database Administrator III,Retail,Mass Customer,N,No,11.0,5387.05
1858,0672 Lyons Pass,2153.0,NSW,Australia,10.0,Gabriella,,Female,30.0,1957-04-26,Senior Sales Associate,Manufacturing,High Net Worth,N,Yes,11.0,5387.469999999999
1940,9525 Johnson Place,3190.0,VIC,Australia,8.0,Gabriellia,Coulter,Female,52.0,1977-03-02,Teacher,Manufacturing,High Net Worth,N,Yes,8.0,3259.41
3191,6590 Fremont Avenue,2077.0,NSW,Australia,8.0,Bobbette,Amps,Female,29.0,1959-07-08,Director of Sales,Financial Services,Affluent Customer,N,Yes,12.0,5673.64
3401,80269 Southridge Park,4014.0,QLD,Australia,6.0,Cristie,,Female,92.0,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4.0,3847.0200000000004
1937,79862 Darwin Crossing,4215.0,QLD,Australia,8.0,Renaud,Gahagan,Male,69.0,1974-01-08,Quality Engineer,Health,Mass Customer,N,No,19.0,4712.24
1676,018 Superior Plaza,2068.0,NSW,Australia,10.0,Ozzy,Olerenshaw,Male,63.0,1975-03-31,Information Systems Manager,Health,Mass Customer,N,No,13.0,4291.109999999999
2115,2 Dawn Avenue,4118.0,QLD,Australia,5.0,Shannon,Pflieger,Male,17.0,1975-08-31,Food Chemist,Health,Mass Customer,N,Yes,17.0,1168.9399999999998
1152,098 Veith Hill,4510.0,QLD,Australia,3.0,Humfrid,Ducket,Male,47.0,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3.0,4516.140000000001
788,4085 Jackson Hill,2830.0,NSW,Australia,7.0,Gregg,Townsend,Male,62.0,1964-07-01,Social Worker,Health,Mass Customer,N,No,11.0,4228.66
1590,0 Thackeray Avenue,2100.0,NSW,Australia,10.0,Crystie,Fontanet,Female,8.0,1965-12-09,Assistant Manager,Retail,Mass Customer,N,No,14.0,2248.0399999999995
3356,435 Kennedy Circle,2173.0,NSW,Australia,10.0,Dill,Bampford,Male,47.0,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,2799.7000000000007
3319,15991 Saint Paul Road,4213.0,QLD,Australia,7.0,Erda,,Female,67.0,1966-04-04,,Financial Services,Affluent Customer,N,Yes,19.0,2464.6099999999997
2774,0 Summit Trail,2287.0,NSW,Australia,5.0,Danella,Chevers,Female,50.0,1956-07-28,,Manufacturing,Mass Customer,N,No,14.0,1542.6800000000003
2995,4 Loftsgordon Avenue,3023.0,VIC,Australia,8.0,Garvin,Cunradi,Male,60.0,1997-01-14,,Health,Mass Customer,N,Yes,2.0,3066.6800000000003
956,7823 Village Green Park,3030.0,VIC,Australia,8.0,Ezechiel,Pettecrew,Male,19.0,1960-09-26,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9.0,936.98
2166,5 Muir Circle,2030.0,NSW,Australia,12.0,Mareah,Woodnutt,Female,78.0,1984-11-09,Nurse,Property,Mass Customer,N,No,16.0,3071.34
2896,0 Caliangt Pass,2530.0,NSW,Australia,7.0,Chryste,Deaville,Female,5.0,1970-03-25,Financial Advisor,Financial Services,Mass Customer,N,Yes,12.0,1319.83
3381,31 Dovetail Trail,2088.0,NSW,Australia,9.0,Bruce,Lackie,Male,26.0,1993-11-20,Computer Systems Analyst IV,,Mass Customer,N,No,4.0,4829.400000000001
1579,277 Lindbergh Alley,2100.0,NSW,Australia,11.0,Madelaine,Siegertsz,Female,40.0,1978-01-27,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,17.0,8102.620000000001
1960,7 Del Mar Crossing,4680.0,QLD,Australia,7.0,Falkner,Jochens,Male,86.0,1978-07-03,Software Engineer II,,Mass Customer,N,Yes,10.0,2690.0599999999995
2507,9 Caliangt Park,2087.0,NSW,Australia,11.0,Alysa,Galilee,Female,77.0,1986-06-25,Biostatistician III,Health,Affluent Customer,N,Yes,8.0,3467.88
3047,9357 Dennis Park,2010.0,NSW,Australia,11.0,Eddy,Cossans,Male,20.0,1962-01-14,Speech Pathologist,Retail,Mass Customer,N,Yes,19.0,3909.1399999999994
2830,33 Norway Maple Street,2760.0,NSW,Australia,7.0,Bjorn,Simioli,Male,39.0,1958-12-19,Computer Systems Analyst II,Manufacturing,High Net Worth,N,No,9.0,2490.7599999999998
2609,3024 Butternut Crossing,2087.0,NSW,Australia,11.0,Genvieve,Kobes,Female,17.0,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,4541.95
1335,8766 Onsgard Plaza,3805.0,VIC,Australia,8.0,Sibylla,Marlon,Female,57.0,1997-08-14,,Entertainment,Mass Customer,N,Yes,3.0,3332.6499999999996
1847,8872 Bunker Hill Crossing,2196.0,NSW,Australia,9.0,Bobinette,Stanaway,Female,68.0,1978-02-04,Executive Secretary,Manufacturing,Mass Customer,N,No,6.0,1919.8300000000002
2439,4 Northridge Center,2076.0,NSW,Australia,11.0,Shelly,Yakebovitch,Female,44.0,1967-10-02,,Manufacturing,Affluent Customer,N,No,15.0,2615.459999999999
756,6330 Monica Way,2540.0,NSW,Australia,9.0,Carin,Lauthian,Female,65.0,1974-09-25,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0,2121.6099999999997
2611,51313 Fulton Junction,2580.0,NSW,Australia,7.0,Aeriel,Lejeune,Female,36.0,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,2609.860000000001
1383,50 Claremont Junction,3818.0,VIC,Australia,6.0,Coriss,Casarino,Female,81.0,1957-10-29,Software Consultant,IT,Affluent Customer,N,No,8.0,3372.9699999999993
2807,32 Banding Center,2141.0,NSW,Australia,9.0,Lynna,Revens,Female,9.0,1957-06-18,Senior Editor,Manufacturing,Mass Customer,N,Yes,11.0,133.7800000000002
2106,984 Waubesa Pass,4034.0,QLD,Australia,6.0,Antons,Ley,Male,91.0,1970-03-19,Project Manager,Financial Services,High Net Worth,N,Yes,13.0,3249.4100000000008
288,2 Brentwood Place,4151.0,QLD,Australia,8.0,Ebenezer,Seedman,Male,71.0,1985-09-08,,Manufacturing,High Net Worth,N,No,9.0,1808.73
2746,68730 Hermina Place,3130.0,VIC,Australia,10.0,Carmelia,Egle of Germany,Female,97.0,1953-10-25,Actuary,Financial Services,High Net Worth,N,Yes,7.0,2316.34
3423,0 Walton Court,2226.0,NSW,Australia,9.0,Griselda,Bezants,Female,57.0,1999-12-27,Registered Nurse,Health,Affluent Customer,N,No,1.0,751.3200000000002
1083,84741 Scoville Terrace,3029.0,VIC,Australia,5.0,Chadd,Fowlds,Male,46.0,1996-08-07,VP Product Management,,Affluent Customer,N,No,1.0,880.99
1516,22 Nelson Terrace,2190.0,NSW,Australia,10.0,Ham,Pietrusiak,Male,6.0,1967-07-12,VP Sales,IT,Affluent Customer,N,No,19.0,4256.32
2573,80 Cambridge Plaza,2159.0,NSW,Australia,11.0,Tera,Van Weedenburg,Female,72.0,1954-09-23,Software Engineer I,,Mass Customer,N,No,10.0,2007.83
136,829 Washington Crossing,3186.0,VIC,Australia,9.0,Mel,Bennet,Male,46.0,1973-05-26,Senior Developer,Manufacturing,High Net Worth,N,Yes,7.0,3543.2
3258,2558 Morningstar Center,4221.0,QLD,Australia,8.0,Hettie,Godden,Female,77.0,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18.0,4821.9000000000015
2197,11 Sage Place,4055.0,QLD,Australia,7.0,Filip,Willows,Male,32.0,1993-09-16,Programmer Analyst I,Financial Services,Mass Customer,N,No,7.0,378.15000000000055
212,231 Havey Court,2153.0,NSW,Australia,10.0,Nanice,Ellse,Female,21.0,2001-11-19,Desktop Support Technician,IT,Affluent Customer,N,No,1.0,1790.4100000000003
2687,7 Springview Lane,2256.0,NSW,Australia,6.0,Fabe,Smallbone,Male,67.0,1962-01-28,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,20.0,3107.2400000000002
275,34 Kim Center,2036.0,NSW,Australia,11.0,Dud,,Male,7.0,1955-07-27,VP Sales,Health,High Net Worth,N,No,13.0,4141.679999999999
89,2 Mcbride Road,3070.0,VIC,Australia,10.0,Benedicto,Hoxey,Male,74.0,1967-01-22,Speech Pathologist,Health,Mass Customer,N,Yes,14.0,5779.650000000001
300,91193 Petterle Road,2035.0,NSW,Australia,11.0,Malachi,Hadcroft,Male,88.0,1956-06-22,Clinical Specialist,Health,Mass Customer,N,No,9.0,3475.8999999999996
569,8498 Hoepker Circle,3136.0,Victoria,Australia,8.0,Jaime,Warkup,Male,30.0,1976-01-31,Analog Circuit Design manager,IT,Mass Customer,N,No,10.0,6084.139999999999
317,41 Spaight Road,4503.0,QLD,Australia,5.0,Elicia,Dahler,Female,26.0,1974-02-10,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14.0,3537.3900000000003
2157,0 Delladonna Parkway,3189.0,VIC,Australia,10.0,Alidia,Petyankin,Female,52.0,1978-01-30,Community Outreach Specialist,Property,Mass Customer,N,No,19.0,338.8499999999999
3014,95 Sutteridge Crossing,2567.0,NSW,Australia,9.0,Terrijo,Merlin,Female,59.0,2001-03-30,Software Engineer II,,High Net Worth,N,No,1.0,4656.839999999998
2025,2 Thierer Place,4053.0,QLD,Australia,8.0,Agosto,Thon,Male,59.0,1982-04-15,VP Quality Control,,Mass Customer,N,Yes,3.0,2183.55
2646,99 Homewood Place,4213.0,QLD,Australia,8.0,Jesselyn,Di Biaggi,Female,14.0,1972-10-11,Sales Representative,Retail,Mass Customer,N,Yes,17.0,2013.5200000000004
2768,542 Hayes Plaza,2750.0,NSW,Australia,9.0,Forest,Knowling,Male,86.0,1995-09-26,Executive Secretary,Manufacturing,Mass Customer,N,No,3.0,3420.5800000000004
530,46 Eastlawn Lane,2218.0,NSW,Australia,11.0,Townie,Perez,Male,2.0,1974-09-24,Recruiter,Manufacturing,Mass Customer,N,No,15.0,1751.35
3257,4591 Del Sol Court,2745.0,NSW,Australia,8.0,Travis,Hulatt,Male,64.0,1980-05-07,Senior Editor,,Mass Customer,N,Yes,10.0,2064.4599999999996
310,706 Anniversary Alley,3064.0,VIC,Australia,3.0,Myranda,Clowser,Female,0.0,1985-02-13,Account Coordinator,Financial Services,Mass Customer,N,Yes,18.0,4744.1900000000005
1510,29 Spohn Drive,2212.0,NSW,Australia,10.0,Timmie,Chitty,Male,94.0,1959-02-05,Actuary,Financial Services,Mass Customer,N,No,18.0,2238.37
1379,6 La Follette Lane,3977.0,VIC,Australia,6.0,Lou,Drews,Female,63.0,1989-06-16,Legal Assistant,Financial Services,Mass Customer,N,Yes,7.0,4337.31
1138,5998 Bayside Terrace,2526.0,NSW,Australia,9.0,Elli,Loxdale,Female,77.0,1991-09-21,Statistician I,Retail,Mass Customer,N,Yes,5.0,5174.4400000000005
1207,7 Luster Trail,2007.0,NSW,Australia,8.0,Mabel,Marousek,Female,30.0,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1.0,1126.0700000000006
1322,38 Main Park,3188.0,VIC,Australia,8.0,Kathye,Christie,Female,37.0,2001-10-16,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0,4008.8399999999992
835,6841 Dawn Drive,2880.0,NSW,Australia,1.0,Zachary,Matyukon,Male,85.0,1968-04-22,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,3225.92
2116,35 Harbort Way,2446.0,NSW,Australia,8.0,Wyndham,Ecob,Male,81.0,1979-01-20,Research Associate,Financial Services,Affluent Customer,N,Yes,9.0,4128.629999999999
1687,091 Hoard Street,2229.0,NSW,Australia,12.0,Chance,Maben,Male,16.0,1991-05-09,,Manufacturing,Affluent Customer,N,Yes,8.0,2185.2700000000004
3071,08180 Golf Park,3068.0,VIC,Australia,8.0,Shirlee,Murdoch,Female,59.0,1989-12-25,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12.0,473.42999999999984
2009,06069 Hayes Road,2099.0,NSW,Australia,8.0,Neilla,Castrillo,Female,19.0,1960-03-16,Staff Accountant IV,Health,Affluent Customer,N,Yes,19.0,2357.3500000000004
2652,444 Spaight Crossing,3070.0,VIC,Australia,10.0,Kelbee,Bernat,Male,96.0,1957-12-15,Biostatistician II,,Affluent Customer,N,Yes,15.0,5319.91
2301,84 Main Lane,3149.0,VIC,Australia,10.0,Ken,Vashchenko,Male,66.0,1966-10-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19.0,5945.240000000001
1170,698 Summer Ridge Way,2529.0,NSW,Australia,7.0,Lari,Rotte,Female,62.0,1964-11-30,Assistant Professor,IT,Mass Customer,N,Yes,4.0,3351.7000000000003
631,165 Petterle Place,2145.0,NSW,Australia,8.0,Ortensia,Dronsfield,Female,33.0,1966-09-14,Computer Systems Analyst I,Health,Affluent Customer,N,No,17.0,1767.39
2502,99488 Mccormick Terrace,2207.0,NSW,Australia,11.0,Concordia,Mussington,Female,6.0,1964-08-23,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11.0,2014.63
3159,55152 Delaware Park,2151.0,NSW,Australia,10.0,Jesus,MacShirie,Male,16.0,1967-02-01,,Financial Services,Affluent Customer,N,No,12.0,3222.44
2661,4543 Service Terrace,2566.0,NSW,Australia,8.0,Dorrie,Meaden,Female,59.0,1976-12-26,VP Marketing,Financial Services,High Net Worth,N,Yes,12.0,3638.75
2146,59694 1st Crossing,4503.0,QLD,Australia,7.0,Timmie,Lenden,Male,75.0,1967-01-25,,,Mass Customer,N,No,13.0,1264.6199999999997
1866,248 Bartillon Plaza,4059.0,QLD,Australia,9.0,Huberto,Bazylets,Male,27.0,1992-10-07,Marketing Manager,Manufacturing,Mass Customer,N,No,2.0,8834.6
1226,4 Hoard Pass,2153.0,NSW,Australia,9.0,Constantia,Sirr,Female,32.0,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13.0,937.4399999999996
3297,6039 Columbus Court,2280.0,NSW,Australia,8.0,Addy,Moukes,Male,39.0,1975-04-26,Product Engineer,Manufacturing,Mass Customer,N,No,13.0,1521.4300000000003
2558,0 Truax Trail,3677.0,VIC,Australia,5.0,Imojean,Bosquet,Female,84.0,1974-10-19,,Health,High Net Worth,N,Yes,20.0,2907.42
3233,225 Dexter Crossing,2527.0,NSW,Australia,8.0,Xever,Feeley,Male,7.0,1959-01-06,Tax Accountant,Financial Services,Mass Customer,N,Yes,17.0,781.4599999999996
160,2054 Sommers Pass,4113.0,QLD,Australia,4.0,Wake,Durning,Male,5.0,1964-07-15,Registered Nurse,Health,Mass Customer,N,No,18.0,2614.16
3201,378 Maple Pass,2153.0,NSW,Australia,10.0,Zed,Blanckley,Male,61.0,2000-03-31,Assistant Professor,Financial Services,Mass Customer,N,Yes,1.0,5655.870000000001
3491,1 Dayton Park,2767.0,NSW,Australia,9.0,Leanna,Cromb,Female,69.0,1976-04-03,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0,1430.2800000000002
3277,5718 John Wall Plaza,4350.0,QLD,Australia,1.0,Demetris,Shapcote,Male,92.0,1962-04-20,Computer Systems Analyst I,,Affluent Customer,N,No,10.0,2535.98
373,259 Barnett Crossing,2265.0,NSW,Australia,5.0,Eva,Colenutt,Female,95.0,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1.0,1103.43
2137,27 Drewry Road,2102.0,NSW,Australia,10.0,Renie,,Female,46.0,1971-06-22,Chemical Engineer,Manufacturing,Affluent Customer,N,No,5.0,1433.7999999999997
3393,7 Eggendart Hill,4055.0,QLD,Australia,8.0,Henrietta,Olexa,Female,23.0,1954-02-21,Technical Writer,Retail,Mass Customer,N,Yes,7.0,2095.770000000001
3288,6 Golf Center,2042.0,NSW,Australia,10.0,Fair,Dewen,U,47.0,,Engineer III,IT,High Net Worth,N,No,,4430.64
1558,842 Rutledge Parkway,2145.0,NSW,Australia,9.0,Oberon,Scading,Male,14.0,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2.0,10640.3
240,65 Kinsman Trail,3023.0,VIC,Australia,6.0,Gavin,Fawks,Male,49.0,1989-07-28,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,1893.0
1434,53649 Mandrake Place,2749.0,NSW,Australia,8.0,Craig,Guswell,Male,42.0,1973-08-14,Statistician I,Property,High Net Worth,N,No,9.0,1127.95
1983,427 Rockefeller Drive,2093.0,NSW,Australia,12.0,Kimberlee,Soonhouse,Female,6.0,1963-03-10,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18.0,3061.7999999999997
2208,9 Killdeer Avenue,4227.0,QLD,Australia,7.0,Lavena,Embling,Female,59.0,1954-05-07,,,Mass Customer,N,No,9.0,2177.6799999999994
620,575 Prentice Road,2168.0,NSW,Australia,8.0,Willy,Langley,Female,54.0,1973-03-26,Financial Analyst,Financial Services,Mass Customer,N,Yes,5.0,1981.3000000000002
1094,9419 Homewood Way,2160.0,NSW,Australia,9.0,Shaughn,Salters,Male,48.0,1975-12-27,Dental Hygienist,Health,High Net Worth,N,No,19.0,3632.2999999999997
297,6170 Buena Vista Way,2320.0,NSW,Australia,7.0,Cecile,MacLise,Female,33.0,1959-04-27,Electrical Engineer,Manufacturing,High Net Worth,N,No,16.0,3599.1800000000003
432,4 Almo Plaza,2085.0,NSW,Australia,10.0,Amby,Pentin,Male,83.0,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,5110.169999999999
280,2 Cottonwood Road,2032.0,NSW,Australia,11.0,Welch,MacAllaster,Male,15.0,1995-03-22,Geologist I,,Affluent Customer,N,Yes,5.0,7360.529999999999
3286,4171 Beilfuss Street,3153.0,VIC,Australia,8.0,Kent,Hatter,Male,23.0,1961-06-02,Assistant Media Planner,Entertainment,Mass Customer,N,No,20.0,5314.969999999999
28,2951 Petterle Place,2756.0,New South Wales,Australia,9.0,Fee,Zellmer,Male,5.0,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0,3366.560000000001
3269,8551 Mayfield Court,3175.0,VIC,Australia,12.0,Kalvin,Paskin,Male,96.0,1994-12-01,GIS Technical Architect,,Mass Customer,N,No,1.0,1892.5599999999995
2307,01268 Stuart Hill,2145.0,NSW,Australia,10.0,Corina,Shadwick,Female,57.0,1978-06-28,Desktop Support Technician,Retail,High Net Worth,N,Yes,13.0,3887.0700000000024
1661,816 Gale Pass,2261.0,NSW,Australia,7.0,Meggy,Delgadillo,Female,21.0,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0,5880.330000000001
724,8 Kingsford Hill,3429.0,Victoria,Australia,6.0,Heinrik,Norcock,Male,7.0,1975-08-05,Analog Circuit Design manager,Financial Services,Mass Customer,N,Yes,4.0,5073.269999999999
973,92 Bunker Hill Trail,2558.0,NSW,Australia,7.0,Annabella,Hebron,Female,46.0,1979-08-02,Data Coordiator,Health,High Net Worth,N,No,15.0,6639.85
2885,37595 Packers Terrace,3064.0,VIC,Australia,5.0,Minnie,Rolley,Female,70.0,1969-07-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,4.0,4839.41
3170,040 Brown Trail,2040.0,NSW,Australia,12.0,Bethanne,Kytter,Female,67.0,1968-01-26,Nurse Practicioner,Entertainment,Mass Customer,N,No,11.0,4344.71
3358,2 Lillian Alley,4154.0,QLD,Australia,9.0,Fairlie,McGavin,Male,30.0,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,Yes,11.0,4507.929999999999
